,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,speed
65,1704620163.17846,37,23.833333333333332,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
66,1704620164.033059,32,23.955223880597014,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
67,1704620164.76524,20,23.897058823529413,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
68,1704620165.515518,18,23.81159420289855,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
69,1704620166.721542,40,24.042857142857144,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
70,1704620167.445306,24,24.04225352112676,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
71,1704620168.788024,43,24.305555555555557,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
72,1704620169.371156,15,24.17808219178082,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
73,1704620170.45057,39,24.37837837837838,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
74,1704620171.021333,15,24.253333333333334,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
75,1704620172.602223,45,24.526315789473685,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
76,1704620173.501483,31,24.61038961038961,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
77,1704620174.974975,3,24.333333333333332,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
78,1704620176.319175,47,24.620253164556964,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
79,1704620176.853221,13,24.475,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
80,1704620178.027521,36,24.617283950617285,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
81,1704620178.692879,24,24.609756097560975,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
82,1704620180.427051,52,24.93975903614458,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
83,1704620181.395644,27,24.964285714285715,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
84,1704620182.046143,14,24.83529411764706,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
85,1704620182.958703,25,24.837209302325583,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
86,1704620184.153077,32,24.919540229885058,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
87,1704620185.145809,25,24.920454545454547,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
88,1704620186.130556,23,24.89887640449438,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
89,1704620186.9798,22,24.866666666666667,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
